offline_datapoint_17 1684869815 18,006
offline_datapoint_10 1684869815 99,723
offline_datapoint_29 1684869815 0,000
offline_datapoint_22 1684869815 10012,444
offline_datapoint_4 1684869815 0,002
offline_datapoint_11 1684869820 105786,000
offline_datapoint_5 1684869820 2816,000
offline_datapoint_26 1684869820 690348032,000
offline_datapoint_14 1684869820 498479104,000
offline_datapoint_3 1684869820 8222171136,000
offline_datapoint_9 1684869820 360177664,000
offline_datapoint_25 1684869820 10967,000
offline_datapoint_19 1684869818 0,333
offline_datapoint_8 1684869818 9577,847
offline_datapoint_21 1684869820 360177664,000
offline_datapoint_1 1684869818 0,333
offline_datapoint_20 1684869820 4073271296,000
offline_datapoint_7 1684869820 3499814912,000
offline_datapoint_6 1684869818 0,033
offline_datapoint_12 1684869818 2,073
offline_datapoint_24 1684869818 1,139
offline_datapoint_13 1684869818 2882,588
offline_datapoint_18 1684869820 0,000
offline_datapoint_0 1684869818 4356,385
offline_datapoint_16 1684869818 611,387
offline_datapoint_28 1684869818 0,248
offline_datapoint_17 1684869818 11,668
offline_datapoint_10 1684869818 99,734
offline_datapoint_29 1684869818 2,000
offline_datapoint_22 1684869818 8543,086
offline_datapoint_4 1684869818 0,002
offline_datapoint_11 1684869823 105786,000
offline_datapoint_5 1684869823 2815,000
offline_datapoint_26 1684869823 690315264,000
offline_datapoint_14 1684869823 498450432,000
offline_datapoint_3 1684869823 8220696576,000
offline_datapoint_9 1684869823 359346176,000
offline_datapoint_25 1684869823 10961,000
offline_datapoint_19 1684869821 2,667
offline_datapoint_8 1684869821 7070,008
offline_datapoint_21 1684869823 359346176,000
offline_datapoint_1 1684869821 0,333
offline_datapoint_20 1684869823 4072456192,000
offline_datapoint_7 1684869823 3499409408,000
offline_datapoint_6 1684869821 0,163
offline_datapoint_12 1684869821 1,064
offline_datapoint_24 1684869821 0,846
offline_datapoint_13 1684869821 2204,544
offline_datapoint_18 1684869823 0,000
offline_datapoint_0 1684869821 3332,985
offline_datapoint_16 1684869821 360,368
offline_datapoint_28 1684869821 0,258
offline_datapoint_17 1684869821 11,334
offline_datapoint_10 1684869821 99,651
