offline_datapoint_28 1684865756 0,206
offline_datapoint_17 1684865756 10,667
offline_datapoint_10 1684865756 99,765
offline_datapoint_29 1684865756 0,667
offline_datapoint_22 1684865756 7808,000
offline_datapoint_4 1684865756 0,002
offline_datapoint_11 1684865761 95897,000
offline_datapoint_5 1684865761 2881,000
offline_datapoint_26 1684865761 614711296,000
offline_datapoint_14 1684865761 493510656,000
offline_datapoint_3 1684865761 8147857408,000
offline_datapoint_9 1684865761 168521728,000
offline_datapoint_25 1684865761 11160,000
offline_datapoint_19 1684865759 3,334
offline_datapoint_8 1684865759 18592,199
offline_datapoint_21 1684865761 168521728,000
offline_datapoint_1 1684865759 1,000
offline_datapoint_20 1684865761 4080750592,000
offline_datapoint_7 1684865761 3587252224,000
offline_datapoint_6 1684865759 0,000
offline_datapoint_12 1684865759 2,990
offline_datapoint_24 1684865759 2,051
offline_datapoint_13 1684865759 4336,357
offline_datapoint_18 1684865761 0,000
offline_datapoint_0 1684865759 6627,546
offline_datapoint_16 1684865759 760,396
offline_datapoint_28 1684865759 0,730
offline_datapoint_17 1684865759 46,004
offline_datapoint_10 1684865759 99,494
offline_datapoint_29 1684865759 0,667
offline_datapoint_22 1684865759 6707,942
offline_datapoint_4 1684865759 0,007
offline_datapoint_11 1684865764 95897,000
offline_datapoint_5 1684865764 2839,000
offline_datapoint_26 1684865764 614780928,000
offline_datapoint_14 1684865764 493506560,000
offline_datapoint_3 1684865764 8147558400,000
offline_datapoint_9 1684865764 168734720,000
offline_datapoint_25 1684865764 11161,000
offline_datapoint_19 1684865762 5,645
offline_datapoint_8 1684865762 11445,357
offline_datapoint_21 1684865764 168734720,000
offline_datapoint_1 1684865762 0,996
offline_datapoint_20 1684865764 4079771648,000
offline_datapoint_7 1684865764 3588542464,000
offline_datapoint_6 1684865762 0,000
offline_datapoint_12 1684865762 2,048
offline_datapoint_24 1684865762 1,038
offline_datapoint_13 1684865762 3741,068
offline_datapoint_18 1684865764 0,000
offline_datapoint_0 1684865762 5419,003
offline_datapoint_16 1684865762 760,102
offline_datapoint_28 1684865762 0,202
offline_datapoint_17 1684865762 12,286
offline_datapoint_10 1684865762 99,790
offline_datapoint_29 1684865762 2,657
offline_datapoint_22 1684865762 7527,784
offline_datapoint_4 1684865762 0,002
offline_datapoint_11 1684865767 95897,000
offline_datapoint_5 1684865767 2824,000
offline_datapoint_26 1684865767 614678528,000
offline_datapoint_14 1684865767 493527040,000
offline_datapoint_3 1684865767 8147025920,000
offline_datapoint_9 1684865767 168222720,000
offline_datapoint_25 1684865767 11159,000
offline_datapoint_19 1684865765 0,000
offline_datapoint_8 1684865765 4357,763
offline_datapoint_21 1684865767 168222720,000
offline_datapoint_1 1684865765 0,000
offline_datapoint_20 1684865767 4078907392,000
offline_datapoint_7 1684865767 3589066752,000
offline_datapoint_6 1684865765 0,000
offline_datapoint_12 1684865765 1,304
offline_datapoint_24 1684865765 0,716
offline_datapoint_13 1684865765 1822,180
offline_datapoint_18 1684865767 0,000
offline_datapoint_0 1684865765 2637,927
offline_datapoint_16 1684865765 221,022
offline_datapoint_28 1684865765 0,269
offline_datapoint_17 1684865765 13,668
offline_datapoint_10 1684865765 99,683
offline_datapoint_29 1684865765 1,333
offline_datapoint_22 1684865765 10789,463
offline_datapoint_4 1684865765 0,003
offline_datapoint_11 1684865770 95897,000
offline_datapoint_5 1684865770 2803,000
offline_datapoint_26 1684865770 614756352,000
offline_datapoint_14 1684865770 493600768,000
